# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
KP0744_HU_WP10,KP1036_UN_CA10,24360,25065,24045,23246.5,96.68,HU_WP10-UN_CA10
KP0744_HU_WP10,KP0941_HU_WP10,24360,24915,23895,23102.5,96.68,HU_WP10
KP0740_HU_WP10,KP0961_HU_WP05,23823,21615,20058,19393,96.68,HU_WP05-HU_WP10
KP0474_AC_WP20,KP0957_HU_WP05,24458,24356,23434,22655,96.68,AC_WP20-HU_WP05
KP0442_HU_CA05,KP0954_HU_WP05,23411,23627,21658,20939.5,96.68,HU_CA05-HU_WP05
KP0437_HU_CA05,KP0878_AC_WP10,22035,24318,20973,20277,96.68,AC_WP10-HU_CA05
KP0436_HU_CA05,KP1162_AC_CA20,22806,21671,19097,18462.5,96.68,AC_CA20-HU_CA05
KP0434_HU_CA05,KP0957_HU_WP05,22473,24356,21449,20736.5,96.68,HU_CA05-HU_WP05
KP0434_HU_CA05,KP0744_HU_WP10,22407,24360,21387,20677,96.68,HU_CA05-HU_WP10
KP0429_HU_CA05,KP0437_HU_CA05,24140,21749,20509,19828,96.68,HU_CA05
KP0427_HU_CA05,KP0437_HU_CA05,23226,21749,19595,18943.5,96.68,HU_CA05
KP0418_HU_CA05,KP0957_HU_WP05,24974,24356,23950,23154,96.68,HU_CA05-HU_WP05
KP0418_HU_CA05,KP0888_AC_WP10,25007,23283,22910,22148.5,96.68,AC_WP10-HU_CA05
KP0143_HU_SB05,KP0639_LM_SB20,23787,24890,23297,22524.5,96.68,HU_SB05-LM_SB20
KP0138_HU_SB05,KP0859_HU_WP10,23884,22474,20978,20281,96.68,HU_SB05-HU_WP10
KP0138_HU_SB05,KP0847_HU_WP10,23490,25042,23152,22383,96.68,HU_SB05-HU_WP10
KP0138_HU_SB05,KP0803_HU_WP10,23571,24463,22654,21901,96.68,HU_SB05-HU_WP10
KP0137_HU_SB05,KP1159_UN_CA20,22292,24339,21251,20546.5,96.68,HU_SB05-UN_CA20
KP0137_HU_SB05,KP0418_HU_CA05,22100,24922,21642,20924.5,96.68,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0378_AC_WP20,23043,18393,16056,15522.5,96.68,AC_WP20-HU_SB05
KP0110_AC_SB10,KP0437_HU_CA05,23794,21749,20163,19494,96.68,AC_SB10-HU_CA05
KP0941_HU_WP10,KP0954_HU_WP05,24927,23627,23174,22403,96.67,HU_WP05-HU_WP10
KP0903_HU_WP10,KP1034_HU_CA10,24848,24910,24378,23565.5,96.67,HU_CA10-HU_WP10
KP0901_HU_WP10,KP1005_HU_CA10,23644,25199,23463,22681,96.67,HU_CA10-HU_WP10
KP0901_HU_WP10,KP1003_HU_CA10,23650,25119,23389,22609,96.67,HU_CA10-HU_WP10
KP0888_AC_WP10,KP1074_AC_CA20,23365,24092,22077,21342.5,96.67,AC_CA20-AC_WP10
KP0888_AC_WP10,KP0922_AC_WP10,23804,23000,21424,20711,96.67,AC_WP10
KP0826_AC_WP10,KP0877_HU_WP10,23991,24461,23072,22304,96.67,AC_WP10-HU_WP10
KP0803_HU_WP10,KP0826_AC_WP10,24507,23845,22972,22207.5,96.67,AC_WP10-HU_WP10
KP0798_HU_WP10,KP0958_HU_WP05,22829,22979,20428,19747.5,96.67,HU_WP05-HU_WP10
KP0764_HU_WP10,KP0961_HU_WP05,24800,21615,21035,20335.5,96.67,HU_WP05-HU_WP10
KP0744_HU_WP10,KP0922_AC_WP10,24455,23000,22075,21339.5,96.67,AC_WP10-HU_WP10
KP0744_HU_WP10,KP0847_HU_WP10,24375,25042,24037,23236.5,96.67,HU_WP10
KP0739_HU_WP10,KP0961_HU_WP05,24978,21615,21213,20507,96.67,HU_WP05-HU_WP10
KP0540_AC_WP20,KP0826_AC_WP10,24913,23845,23378,22600.5,96.67,AC_WP10-AC_WP20
KP0474_AC_WP20,KP0770_AC_WP10,24642,22028,21290,20581.5,96.67,AC_WP10-AC_WP20
KP0439_HU_CA05,KP0901_HU_WP10,24806,23632,23058,22289.5,96.67,HU_CA05-HU_WP10
KP0436_HU_CA05,KP0438_HU_CA05,21618,25218,21456,20742,96.67,HU_CA05
KP0421_HU_CA05,KP0768_HU_WP10,21794,23134,19548,18897,96.67,HU_CA05-HU_WP10
KP0416_HU_CA05,KP0964_HU_WP05,23823,24633,23076,22307,96.67,HU_CA05-HU_WP05
KP0413_HU_CA05,KP0958_HU_WP05,22058,22979,19657,19002,96.67,HU_CA05-HU_WP05
KP0410_HU_CA05,KP0826_AC_WP10,24245,23845,22710,21954.5,96.67,AC_WP10-HU_CA05
KP0184_AC_SQ12,KP0744_HU_WP10,24806,24360,23786,22993,96.67,AC_SQ12-HU_WP10
KP0183_AC_SQ12,KP0903_HU_WP10,23986,24848,23454,22672,96.67,AC_SQ12-HU_WP10
KP0159_AC_SQ12,KP0437_HU_CA05,24304,21749,20673,19984,96.67,AC_SQ12-HU_CA05
KP0143_HU_SB05,KP0183_AC_SQ12,23803,23972,22395,21650,96.67,AC_SQ12-HU_SB05
KP0138_HU_SB05,KP1039_HU_CA10,23451,25176,23247,22474,96.67,HU_CA10-HU_SB05
KP0138_HU_SB05,KP0941_HU_WP10,23465,24915,23000,22234.5,96.67,HU_SB05-HU_WP10
KP0138_HU_SB05,KP0428_HU_CA05,24335,21309,20264,19588.5,96.67,HU_CA05-HU_SB05
KP0138_HU_SB05,KP0427_HU_CA05,23789,22781,21190,20484.5,96.67,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0803_HU_WP10,22166,24463,21249,20542,96.67,HU_SB05-HU_WP10
KP0137_HU_SB05,KP0474_AC_WP20,22202,24391,21213,20507.5,96.67,AC_WP20-HU_SB05
KP0137_HU_SB05,KP0427_HU_CA05,22806,22781,20207,19534.5,96.67,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0413_HU_CA05,23400,21321,19341,18697.5,96.67,HU_CA05-HU_SB05
KP0111_AC_SB10,KP0437_HU_CA05,25202,21749,21571,20852,96.67,AC_SB10-HU_CA05
KP0098_AC_SB10,KP0901_HU_WP10,24858,23632,23110,22341.5,96.67,AC_SB10-HU_WP10
KP0098_AC_SB10,KP0437_HU_CA05,25176,21749,21545,20828,96.67,AC_SB10-HU_CA05
KP0093_AC_SB10,KP0138_HU_SB05,22946,23448,21014,20314.5,96.67,AC_SB10-HU_SB05
KP0092_AC_SB10,KP0436_HU_CA05,21784,21607,18011,17411.5,96.67,AC_SB10-HU_CA05
KP0964_HU_WP05,KP1074_AC_CA20,24652,24092,23364,22583.5,96.66,AC_CA20-HU_WP05
KP0961_HU_WP05,KP1033_HU_CA10,21679,25113,21412,20697,96.66,HU_CA10-HU_WP05
KP0957_HU_WP05,KP1033_HU_CA10,24413,25113,24146,23340,96.66,HU_CA10-HU_WP05
KP0903_HU_WP10,KP0948_AC_WP10,24869,24596,24085,23281,96.66,AC_WP10-HU_WP10
KP0878_AC_WP10,KP0901_HU_WP10,24339,23632,22591,21837,96.66,AC_WP10-HU_WP10
KP0877_HU_WP10,KP0954_HU_WP05,24535,23627,22782,22020.5,96.66,HU_WP05-HU_WP10
KP0847_HU_WP10,KP0954_HU_WP05,25042,23627,23289,22510,96.66,HU_WP05-HU_WP10
KP0838_AC_WP10,KP0964_HU_WP05,20517,24633,19770,19109.5,96.66,AC_WP10-HU_WP05
KP0838_AC_WP10,KP0954_HU_WP05,20859,23627,19106,18467,96.66,AC_WP10-HU_WP05
KP0831_HU_WP10,KP0961_HU_WP05,24568,21615,20803,20108,96.66,HU_WP05-HU_WP10
KP0826_AC_WP10,KP1153_UN_CA20,23887,24934,23441,22659,96.66,AC_WP10-UN_CA20
KP0826_AC_WP10,KP0845_AC_WP10,24050,23247,21917,21184.5,96.66,AC_WP10
KP0770_AC_WP10,KP1039_HU_CA10,22083,25176,21879,21149,96.66,AC_WP10-HU_CA10
KP0770_AC_WP10,KP1003_HU_CA10,22105,25119,21844,21115,96.66,AC_WP10-HU_CA10
KP0768_HU_WP10,KP1074_AC_CA20,23209,24092,21921,21189,96.66,AC_CA20-HU_WP10
KP0768_HU_WP10,KP0878_AC_WP10,23249,24318,22187,21447,96.66,AC_WP10-HU_WP10
KP0768_HU_WP10,KP0798_HU_WP10,23346,22488,20454,19770,96.66,HU_WP10
KP0764_HU_WP10,KP0888_AC_WP10,24769,23283,22672,21915.5,96.66,AC_WP10-HU_WP10
KP0474_AC_WP20,KP0964_HU_WP05,24411,24633,23664,22873.5,96.66,AC_WP20-HU_WP05
KP0438_HU_CA05,KP0744_HU_WP10,25220,24360,24200,23392,96.66,HU_CA05-HU_WP10
KP0437_HU_CA05,KP0859_HU_WP10,22314,22474,19408,18759,96.66,HU_CA05-HU_WP10
KP0437_HU_CA05,KP0639_LM_SB20,21860,24890,21370,20655.5,96.66,HU_CA05-LM_SB20
KP0436_HU_CA05,KP1084_AC_CA20,21674,25063,21357,20643,96.66,AC_CA20-HU_CA05
KP0436_HU_CA05,KP0875_AC_WP10,21829,24938,21387,20673.5,96.66,AC_WP10-HU_CA05
KP0436_HU_CA05,KP0831_HU_WP10,21783,24317,20720,20028.5,96.66,HU_CA05-HU_WP10
KP0417_HU_CA05,KP0744_HU_WP10,23985,24360,22965,22198.5,96.66,HU_CA05-HU_WP10
KP0416_HU_CA05,KP0954_HU_WP05,23960,23627,22207,21466,96.66,HU_CA05-HU_WP05
KP0416_HU_CA05,KP0770_AC_WP10,24341,22028,20989,20289,96.66,AC_WP10-HU_CA05
KP0413_HU_CA05,KP0770_AC_WP10,22494,22028,19142,18502,96.66,AC_WP10-HU_CA05
KP0378_AC_WP20,KP0964_HU_WP05,18525,24633,17778,17185,96.66,AC_WP20-HU_WP05
KP0211_AC_SQ12,KP0961_HU_WP05,23711,21615,19946,19279.5,96.66,AC_SQ12-HU_WP05
KP0211_AC_SQ12,KP0437_HU_CA05,23596,21749,19965,19299,96.66,AC_SQ12-HU_CA05
KP0183_AC_SQ12,KP0901_HU_WP10,24393,23632,22645,21889.5,96.66,AC_SQ12-HU_WP10
KP0138_HU_SB05,KP0552_AC_WP20,23492,25014,23126,22352.5,96.66,AC_WP20-HU_SB05
KP0138_HU_SB05,KP0418_HU_CA05,23505,24922,23047,22277,96.66,HU_CA05-HU_SB05
KP0137_HU_SB05,KP1074_AC_CA20,22240,24092,20952,20253,96.66,AC_CA20-HU_SB05
KP0137_HU_SB05,KP1039_HU_CA10,22024,25176,21820,21091.5,96.66,HU_CA10-HU_SB05
KP0137_HU_SB05,KP0552_AC_WP20,21992,25014,21626,20903.5,96.66,AC_WP20-HU_SB05
KP0137_HU_SB05,KP0439_HU_CA05,22051,24742,21413,20697.5,96.66,HU_CA05-HU_SB05
KP0110_AC_SB10,KP0436_HU_CA05,23838,21607,20065,19395,96.66,AC_SB10-HU_CA05
KP0093_AC_SB10,KP0964_HU_WP05,23013,24633,22266,21522,96.66,AC_SB10-HU_WP05
KP0092_AC_SB10,KP0137_HU_SB05,22312,21948,18880,18250,96.66,AC_SB10-HU_SB05
KP0073_HU_SB10,KP0958_HU_WP05,19253,22979,16852,16289.5,96.66,HU_SB10-HU_WP05
KP0964_HU_WP05,KP1162_AC_CA20,24736,21671,21027,20323,96.65,AC_CA20-HU_WP05
KP0961_HU_WP05,KP1116_AC_CA20,21632,25105,21357,20642,96.65,AC_CA20-HU_WP05
KP0957_HU_WP05,KP1074_AC_CA20,24420,24092,23132,22358,96.65,AC_CA20-HU_WP05
KP0954_HU_WP05,KP1039_HU_CA10,23628,25176,23424,22639.5,96.65,HU_CA10-HU_WP05
KP0920_HU_WP10,KP0957_HU_WP05,24720,24356,23696,22902.5,96.65,HU_WP05-HU_WP10
KP0877_HU_WP10,KP0901_HU_WP10,24575,23632,22827,22061.5,96.65,HU_WP10
KP0845_AC_WP10,KP0888_AC_WP10,23400,23283,21303,20590,96.65,AC_WP10
KP0829_AC_WP10,KP0888_AC_WP10,22579,23283,20482,19796.5,96.65,AC_WP10
KP0826_AC_WP10,KP0941_HU_WP10,23873,24915,23408,22624.5,96.65,AC_WP10-HU_WP10
KP0814_HU_WP10,KP0903_HU_WP10,22836,24848,22304,21557.5,96.65,HU_WP10
KP0789_HU_WP10,KP0888_AC_WP10,20958,23283,18861,18230,96.65,AC_WP10-HU_WP10
KP0768_HU_WP10,KP0838_AC_WP10,23545,20398,18563,17940.5,96.65,AC_WP10-HU_WP10
KP0764_HU_WP10,KP0964_HU_WP05,24738,24633,23991,23187,96.65,HU_WP05-HU_WP10
KP0744_HU_WP10,KP0798_HU_WP10,24491,22488,21599,20875.5,96.65,HU_WP10
KP0474_AC_WP20,KP0954_HU_WP05,24486,23627,22733,21971,96.65,AC_WP20-HU_WP05
KP0442_HU_CA05,KP0888_AC_WP10,23550,23283,21453,20733.5,96.65,AC_WP10-HU_CA05
KP0439_HU_CA05,KP0770_AC_WP10,24829,22028,21477,20756.5,96.65,AC_WP10-HU_CA05
KP0436_HU_CA05,KP1086_HU_CA20,21775,24324,20719,20024,96.65,HU_CA05-HU_CA20
KP0429_HU_CA05,KP0436_HU_CA05,24172,21607,20399,19716,96.65,HU_CA05
KP0425_HU_CA05,KP0744_HU_WP10,25199,24360,24179,23369,96.65,HU_CA05-HU_WP10
KP0417_HU_CA05,KP0888_AC_WP10,24177,23283,22080,21340.5,96.65,AC_WP10-HU_CA05
KP0414_HU_CA05,KP0961_HU_WP05,23544,21615,19779,19116,96.65,HU_CA05-HU_WP05
KP0413_HU_CA05,KP0954_HU_WP05,21829,23627,20076,19404,96.65,HU_CA05-HU_WP05
KP0211_AC_SQ12,KP0744_HU_WP10,23498,24360,22478,21726,96.65,AC_SQ12-HU_WP10
KP0143_HU_SB05,KP0552_AC_WP20,23751,25014,23385,22601.5,96.65,AC_WP20-HU_SB05
KP0138_HU_SB05,KP0876_HU_WP10,23504,24438,22562,21806,96.65,HU_SB05-HU_WP10
KP0138_HU_SB05,KP0798_HU_WP10,23730,22488,20838,20139,96.65,HU_SB05-HU_WP10
KP0137_HU_SB05,KP1033_HU_CA10,22061,25113,21794,21064,96.65,HU_CA10-HU_SB05
KP0137_HU_SB05,KP0429_HU_CA05,22369,23818,20807,20109,96.65,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0428_HU_CA05,22767,21309,18696,18070.5,96.65,HU_CA05-HU_SB05
KP0073_HU_SB10,KP0954_HU_WP05,18251,23627,16498,15945.5,96.65,HU_SB10-HU_WP05
KP0958_HU_WP05,KP1153_UN_CA20,23069,24934,22623,21863,96.64,HU_WP05-UN_CA20
KP0957_HU_WP05,KP1084_AC_CA20,24364,25063,24047,23239,96.64,AC_CA20-HU_WP05
KP0878_AC_WP10,KP0888_AC_WP10,24397,23283,22300,21550,96.64,AC_WP10
KP0859_HU_WP10,KP0901_HU_WP10,22749,23632,21001,20296,96.64,HU_WP10
KP0826_AC_WP10,KP1041_HU_CA10,23867,25013,23500,22710,96.64,AC_WP10-HU_CA10
KP0826_AC_WP10,KP0922_AC_WP10,24012,23000,21632,20904.5,96.64,AC_WP10
KP0826_AC_WP10,KP0920_HU_WP10,23901,24693,23214,22435,96.64,AC_WP10-HU_WP10
KP0805_HU_WP10,KP0826_AC_WP10,22646,23845,21111,20402.5,96.64,AC_WP10-HU_WP10
KP0768_HU_WP10,KP0920_HU_WP10,23184,24693,22497,21742,96.64,HU_WP10
KP0764_HU_WP10,KP0768_HU_WP10,24757,23134,22511,21755,96.64,HU_WP10
KP0744_HU_WP10,KP0920_HU_WP10,24406,24693,23719,22923,96.64,HU_WP10
KP0744_HU_WP10,KP0875_AC_WP10,24378,24938,23936,23131.5,96.64,AC_WP10-HU_WP10
KP0744_HU_WP10,KP0764_HU_WP10,24391,24738,23749,22951,96.64,HU_WP10
KP0442_HU_CA05,KP0964_HU_WP05,23343,24633,22596,21836.5,96.64,HU_CA05-HU_WP05
KP0436_HU_CA05,KP1159_UN_CA20,21840,24339,20799,20101,96.64,HU_CA05-UN_CA20
KP0436_HU_CA05,KP0798_HU_WP10,22233,22488,19341,18690.5,96.64,HU_CA05-HU_WP10
KP0428_HU_CA05,KP0888_AC_WP10,22079,23283,19982,19311.5,96.64,AC_WP10-HU_CA05
KP0421_HU_CA05,KP0826_AC_WP10,21710,23845,20175,19497,96.64,AC_WP10-HU_CA05
KP0420_HU_CA05,KP0961_HU_WP05,24384,21615,20619,19926.5,96.64,HU_CA05-HU_WP05
KP0418_HU_CA05,KP0744_HU_WP10,24928,24360,23908,23104,96.64,HU_CA05-HU_WP10
KP0378_AC_WP20,KP0888_AC_WP10,19417,23283,17320,16737.5,96.64,AC_WP10-AC_WP20
KP0159_AC_SQ12,KP0744_HU_WP10,23509,24360,22489,21733.5,96.64,AC_SQ12-HU_WP10
KP0138_HU_SB05,KP0920_HU_WP10,23555,24693,22868,22098.5,96.64,HU_SB05-HU_WP10
KP0138_HU_SB05,KP0413_HU_CA05,24123,21321,20064,19389,96.64,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0920_HU_WP10,22057,24693,21370,20651.5,96.64,HU_SB05-HU_WP10
KP0137_HU_SB05,KP0876_HU_WP10,22093,24438,21151,20440,96.64,HU_SB05-HU_WP10
KP0137_HU_SB05,KP0423_HU_CA05,23085,21895,19600,18942,96.64,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0421_HU_CA05,23095,21431,19146,18502.5,96.64,HU_CA05-HU_SB05
KP0134_HU_SB05,KP0437_HU_CA05,23078,21749,19447,18793.5,96.64,HU_CA05-HU_SB05
KP0134_HU_SB05,KP0143_HU_SB05,22764,23735,21119,20410,96.64,HU_SB05
KP0110_AC_SB10,KP0901_HU_WP10,24320,23632,22572,21814,96.64,AC_SB10-HU_WP10
KP0098_AC_SB10,KP0436_HU_CA05,25242,21607,21469,20747,96.64,AC_SB10-HU_CA05
KP0093_AC_SB10,KP0826_AC_WP10,22981,23845,21446,20724.5,96.64,AC_SB10-AC_WP10
KP0092_AC_SB10,KP0903_HU_WP10,21101,24848,20569,19878,96.64,AC_SB10-HU_WP10
KP0961_HU_WP05,KP1034_HU_CA10,21671,24910,21201,20485.5,96.63,HU_CA10-HU_WP05
KP0957_HU_WP05,KP1086_HU_CA20,24434,24324,23378,22591,96.63,HU_CA20-HU_WP05
KP0920_HU_WP10,KP0964_HU_WP05,24707,24633,23960,23152.5,96.63,HU_WP05-HU_WP10
KP0878_AC_WP10,KP0961_HU_WP05,24457,21615,20692,19994,96.63,AC_WP10-HU_WP05
KP0845_AC_WP10,KP0964_HU_WP05,23285,24633,22538,21778.5,96.63,AC_WP10-HU_WP05
KP0826_AC_WP10,KP0829_AC_WP10,24024,21900,20544,19852,96.63,AC_WP10
KP0798_HU_WP10,KP0957_HU_WP05,22556,24356,21532,20806,96.63,HU_WP05-HU_WP10
KP0789_HU_WP10,KP0954_HU_WP05,20899,23627,19146,18500,96.63,HU_WP05-HU_WP10
KP0770_AC_WP10,KP0847_HU_WP10,22116,25042,21778,21043.5,96.63,AC_WP10-HU_WP10
KP0768_HU_WP10,KP0877_HU_WP10,23260,24461,22341,21587.5,96.63,HU_WP10
KP0744_HU_WP10,KP1039_HU_CA10,24371,25176,24167,23352.5,96.63,HU_CA10-HU_WP10
KP0744_HU_WP10,KP1034_HU_CA10,24384,24910,23914,23107.5,96.63,HU_CA10-HU_WP10
KP0744_HU_WP10,KP0845_AC_WP10,24465,23247,22332,21579.5,96.63,AC_WP10-HU_WP10
KP0744_HU_WP10,KP0829_AC_WP10,24450,21900,20970,20263,96.63,AC_WP10-HU_WP10
KP0740_HU_WP10,KP0957_HU_WP05,23727,24356,22703,21938.5,96.63,HU_WP05-HU_WP10
KP0437_HU_CA05,KP0875_AC_WP10,22043,24938,21601,20874,96.63,AC_WP10-HU_CA05
KP0436_HU_CA05,KP0948_AC_WP10,21967,24596,21183,20468.5,96.63,AC_WP10-HU_CA05
KP0434_HU_CA05,KP0826_AC_WP10,22541,23845,21006,20297.5,96.63,AC_WP10-HU_CA05
KP0427_HU_CA05,KP0744_HU_WP10,22939,24360,21919,21180.5,96.63,HU_CA05-HU_WP10
KP0425_HU_CA05,KP0961_HU_WP05,25212,21615,21447,20724,96.63,HU_CA05-HU_WP05
KP0421_HU_CA05,KP0957_HU_WP05,21548,24356,20524,19833,96.63,HU_CA05-HU_WP05
KP0420_HU_CA05,KP0903_HU_WP10,24023,24848,23491,22700.5,96.63,HU_CA05-HU_WP10
KP0420_HU_CA05,KP0744_HU_WP10,23982,24360,22962,22188,96.63,HU_CA05-HU_WP10
KP0417_HU_CA05,KP0957_HU_WP05,23980,24356,22956,22183.5,96.63,HU_CA05-HU_WP05
KP0416_HU_CA05,KP0958_HU_WP05,24121,22979,21720,20987.5,96.63,HU_CA05-HU_WP05
KP0414_HU_CA05,KP0436_HU_CA05,23597,21607,19824,19155.5,96.63,HU_CA05
KP0137_HU_SB05,KP1036_UN_CA10,22015,25065,21700,20969.5,96.63,HU_SB05-UN_CA10
KP0137_HU_SB05,KP1034_HU_CA10,22122,24910,21652,20923,96.63,HU_CA10-HU_SB05
KP0111_AC_SB10,KP0901_HU_WP10,25138,23632,23390,22601.5,96.63,AC_SB10-HU_WP10
KP0110_AC_SB10,KP0903_HU_WP10,23689,24848,23157,22375.5,96.63,AC_SB10-HU_WP10
KP0098_AC_SB10,KP0903_HU_WP10,24831,24848,24299,23480,96.63,AC_SB10-HU_WP10
KP0049_HU_SB10,KP0958_HU_WP05,21021,22979,18620,17992.5,96.63,HU_SB10-HU_WP05
KP0961_HU_WP05,KP1036_UN_CA10,21682,25065,21367,20645.5,96.62,HU_WP05-UN_CA10
KP0958_HU_WP05,KP1084_AC_CA20,22990,25063,22673,21907.5,96.62,AC_CA20-HU_WP05
KP0941_HU_WP10,KP0958_HU_WP05,24959,22979,22558,21795,96.62,HU_WP05-HU_WP10
KP0877_HU_WP10,KP0888_AC_WP10,24644,23283,22547,21784.5,96.62,AC_WP10-HU_WP10
KP0847_HU_WP10,KP0957_HU_WP05,25057,24356,24033,23219.5,96.62,HU_WP05-HU_WP10
KP0798_HU_WP10,KP0954_HU_WP05,22751,23627,20998,20288.5,96.62,HU_WP05-HU_WP10
KP0789_HU_WP10,KP0958_HU_WP05,21271,22979,18870,18232,96.62,HU_WP05-HU_WP10
KP0768_HU_WP10,KP1084_AC_CA20,23168,25063,22851,22078.5,96.62,AC_CA20-HU_WP10
KP0744_HU_WP10,KP1116_AC_CA20,24360,25105,24085,23271,96.62,AC_CA20-HU_WP10
KP0744_HU_WP10,KP0831_HU_WP10,24468,24317,23405,22614,96.62,HU_WP10
KP0740_HU_WP10,KP0826_AC_WP10,23695,23845,22160,21411.5,96.62,AC_WP10-HU_WP10
KP0540_AC_WP20,KP0957_HU_WP05,24881,24356,23857,23050.5,96.62,AC_WP20-HU_WP05
KP0474_AC_WP20,KP0958_HU_WP05,24524,22979,22123,21375,96.62,AC_WP20-HU_WP05
KP0437_HU_CA05,KP1036_UN_CA10,21816,25065,21501,20774,96.62,HU_CA05-UN_CA10
KP0437_HU_CA05,KP1003_HU_CA10,21855,25119,21594,20864,96.62,HU_CA05-HU_CA10
KP0437_HU_CA05,KP0970_HU_WP05,22280,22581,19481,18823.5,96.62,HU_CA05-HU_WP05
KP0437_HU_CA05,KP0831_HU_WP10,21949,24317,20886,20179.5,96.62,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0961_HU_WP05,24419,21615,20654,19955.5,96.62,HU_CA05-HU_WP05
KP0211_AC_SQ12,KP0964_HU_WP05,23446,24633,22699,21932.5,96.62,AC_SQ12-HU_WP05
KP0184_AC_SQ12,KP0901_HU_WP10,24856,23632,23108,22327.5,96.62,AC_SQ12-HU_WP10
KP0138_HU_SB05,KP1034_HU_CA10,23502,24910,23032,22253.5,96.62,HU_CA10-HU_SB05
KP0138_HU_SB05,KP0838_AC_WP10,23978,20398,18996,18353.5,96.62,AC_WP10-HU_SB05
KP0138_HU_SB05,KP0438_HU_CA05,23450,25218,23288,22500,96.62,HU_CA05-HU_SB05
KP0138_HU_SB05,KP0429_HU_CA05,23684,23818,22122,21374.5,96.62,HU_CA05-HU_SB05
KP0138_HU_SB05,KP0159_AC_SQ12,23514,23397,21531,20802.5,96.62,AC_SQ12-HU_SB05
KP0137_HU_SB05,KP0159_AC_SQ12,22123,23397,20140,19458.5,96.62,AC_SQ12-HU_SB05
KP0111_AC_SB10,KP0436_HU_CA05,25193,21607,21420,20696,96.62,AC_SB10-HU_CA05
KP0099_AC_SB10,KP0138_HU_SB05,23652,23448,21720,20986.5,96.62,AC_SB10-HU_SB05
KP0098_AC_SB10,KP0744_HU_WP10,24832,24360,23812,23006.5,96.62,AC_SB10-HU_WP10
KP0964_HU_WP05,KP1159_UN_CA20,24665,24339,23624,22823,96.61,HU_WP05-UN_CA20
KP0954_HU_WP05,KX0075_HU_SB10,23661,24567,22848,22072.5,96.61,HU_SB10-HU_WP05
KP0922_AC_WP10,KP0957_HU_WP05,23070,24356,22046,21299,96.61,AC_WP10-HU_WP05
KP0901_HU_WP10,KP1036_UN_CA10,23662,25065,23347,22555,96.61,HU_WP10-UN_CA10
KP0888_AC_WP10,KP1086_HU_CA20,23366,24324,22310,21553,96.61,AC_WP10-HU_CA20
KP0845_AC_WP10,KP0957_HU_WP05,23321,24356,22297,21542,96.61,AC_WP10-HU_WP05
KP0814_HU_WP10,KP0961_HU_WP05,23392,21615,19627,18962.5,96.61,HU_WP05-HU_WP10
KP0803_HU_WP10,KP0964_HU_WP05,24473,24633,23726,22921,96.61,HU_WP05-HU_WP10
KP0770_AC_WP10,KP0876_HU_WP10,22183,24438,21241,20521,96.61,AC_WP10-HU_WP10
KP0770_AC_WP10,KP0789_HU_WP10,23261,20521,18402,17778,96.61,AC_WP10-HU_WP10
KP0540_AC_WP20,KP0770_AC_WP10,24936,22028,21584,20851.5,96.61,AC_WP10-AC_WP20
KP0439_HU_CA05,KP0954_HU_WP05,24818,23627,23065,22283,96.61,HU_CA05-HU_WP05
KP0435_HU_CA05,KP0984_HU_WP05,25115,24262,23997,23184.5,96.61,HU_CA05-HU_WP05
KP0427_HU_CA05,KP0957_HU_WP05,22947,24356,21923,21179,96.61,HU_CA05-HU_WP05
KP0418_HU_CA05,KP0768_HU_WP10,24945,23134,22699,21929,96.61,HU_CA05-HU_WP10
KP0417_HU_CA05,KP0958_HU_WP05,24100,22979,21699,20964,96.61,HU_CA05-HU_WP05
KP0159_AC_SQ12,KP0768_HU_WP10,24164,23134,21918,21174.5,96.61,AC_SQ12-HU_WP10
KP0138_HU_SB05,KP0948_AC_WP10,23520,24596,22736,21965.5,96.61,AC_WP10-HU_SB05
KP0138_HU_SB05,KP0423_HU_CA05,23869,21895,20384,19693.5,96.61,HU_CA05-HU_SB05
KP0137_HU_SB05,KP0948_AC_WP10,22007,24596,21223,20504.5,96.61,AC_WP10-HU_SB05
KP0137_HU_SB05,KP0875_AC_WP10,21997,24938,21555,20825,96.61,AC_WP10-HU_SB05
KP0137_HU_SB05,KP0798_HU_WP10,22645,22488,19753,19083.5,96.61,HU_SB05-HU_WP10
KP0111_AC_SB10,KP0903_HU_WP10,25144,24848,24612,23777.5,96.61,AC_SB10-HU_WP10
KP0099_AC_SB10,KP0903_HU_WP10,23448,24848,22916,22139,96.61,AC_SB10-HU_WP10
KP0099_AC_SB10,KP0137_HU_SB05,23864,21948,20432,19740,96.61,AC_SB10-HU_SB05
KP0954_HU_WP05,KP1074_AC_CA20,23728,24092,22440,21677,96.6,AC_CA20-HU_WP05
KP0888_AC_WP10,KP1084_AC_CA20,23323,25063,23006,22224.5,96.6,AC_CA20-AC_WP10
KP0831_HU_WP10,KP0901_HU_WP10,24441,23632,22693,21922.5,96.6,HU_WP10
