country,locality,yearCollected,materialSampleID,principalInvestigator,collectorList,continentOcean,locationID,decimalLatitude,decimalLongitude,depthOfBottomInMeters,eventEnteredBy,habitat,island,georeferenceProtocol,microHabitat,fieldNotes,associatedMedia,identificationRemarks,class,family,genus,identifiedBy,kingdom,order,phylum,scientificName,bioProjectAccession,tissueID
Curacao,Snake Bay,2019,KP0098_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31517.7901794491 | -29.0110361492673 | -9.61660107631254,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | 70_AH1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0098_AC_SB10
Curacao,Snake Bay,2019,KP0099_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31520.7425328614 | -26.8738262671639 | -10.0012608239115,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0099_AC_SB10
Curacao,Snake Bay,2019,KP0100_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31520.8379464966 | -27.6932380966808 | -10.1177516535554,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 92_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0100_AC_SB10
Curacao,Snake Bay,2019,KP0101_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.8833190393 | -27.2404142040851 | -9.67661681188651,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0101_AC_SB10
Curacao,Snake Bay,2019,KP0102_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.2997724876 | -28.0089783178483 | -9.87596282971631,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 62_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0102_AC_SB10
Curacao,Snake Bay,2019,KP0103_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.2014073536 | -28.1437953343371 | -10.0237458343826,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 62_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0103_AC_SB10
Curacao,Snake Bay,2019,KP0104_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.0477279802 | -27.9522839417315 | -9.85067411552293,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 83_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0104_AC_SB10
Curacao,Snake Bay,2019,KP0105_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.0758210464 | -27.7458266146987 | -9.8842895367601,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 62_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0105_AC_SB10
Curacao,Snake Bay,2019,KP0108_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31518.7232002742 | -28.6031396253154 | -10.3474543891999,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | mislabelled- assigns to A. lamarcki,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0108_AC_SB10
Curacao,Snake Bay,2019,KP0109_LM_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31518.6649568316 | -28.5902960393379 | -10.5077197621739,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | mislabelled- assigns to A. agaricites,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0109_LM_SB10
Curacao,Snake Bay,2019,KP0110_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31518.9394378717 | -28.3980412932872 | -9.96754006826744,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,not sampling | NA,NA,AH1 | 70_AH1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0110_AC_SB10
Curacao,Snake Bay,2019,KP0111_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31518.8823192679 | -28.3963901692462 | -10.0069029259576,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Cant see the coral- position estimated | NA,NA,AH1 | 70_AH1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0111_AC_SB10
Curacao,Snake Bay,2019,KP0112_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.0913733602 | -28.6024982592585 | -10.2848114147654,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0112_AC_SB10
Curacao,Snake Bay,2019,KP0113_LM_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0113_LM_SB10
Curacao,Snake Bay,2019,KP0114_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Cant see the coral- position estimated | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0114_AC_SB10
Curacao,Snake Bay,2019,KP0115_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31520.7163665463 | -27.8055459230061 | -10.3130677548757,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Cant see the coral- position estimated | NA,NA,AA2 | 92_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0115_AC_SB10
Curacao,Snake Bay,2019,KP0116_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31521.6160076746 | -27.7068776650248 | -10.3445826964339,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0116_AC_SB10
Curacao,Snake Bay,2019,KP0117_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.5923091504 | -27.5435726519842 | -10.4622685191509,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 81_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0117_AC_SB10
Curacao,Snake Bay,2019,KP0118_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.3584438448 | -27.0269130001635 | -10.321838610045,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Cant see the coral- position estimated | NA,NA,AA2 | 56_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0118_AC_SB10
Curacao,Snake Bay,2019,KP0119_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.0013019188 | -26.5369656458842 | -9.92160370795404,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 56_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0119_AC_SB10
Curacao,Snake Bay,2019,KP0120_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.3775972749 | -26.9635798472234 | -10.0020553784089,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Cant see the coral- position estimated | NA,NA,AA2 | 56_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0120_AC_SB10
Curacao,Snake Bay,2019,KP0121_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.3270194539 | -27.4453306936324 | -10.3278135396298,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0121_AC_SB10
Curacao,Snake Bay,2019,KP0122_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.1495758657 | -26.3550360960688 | -9.85297926092325,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0122_AC_SB10
Curacao,Snake Bay,2019,KP0123_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.4428341808 | -28.0763178117829 | -10.1412795992128,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0123_AC_SB10
Curacao,Snake Bay,2019,KP0124_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0124_AC_SB10
Curacao,Snake Bay,2019,KP0125_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.5926347282 | -27.4323725972263 | -10.2837110009536,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0125_AC_SB10
Curacao,Snake Bay,2019,KP0126_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0126_AC_SB10
Curacao,Snake Bay,2019,KP0127_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.6808152408 | -27.8190276209121 | -10.4151347424447,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 81_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0127_AC_SB10
Curacao,Snake Bay,2019,KP0128_LM_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0128_LM_SB10
Curacao,Snake Bay,2019,KP0129_AC_SB10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.267854203 | -28.3770426247784 | -10.7146414891157,12.139446,-68.997199,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0129_AC_SB10
Curacao,Snake Bay,2019,KP0130_AC_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31512.1738298772 | 12.0702454590905 | -6.06426425438681,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0130_AC_SB05
Curacao,Snake Bay,2019,KP0131_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31509 | 13.1013009769311 | -5.98067278146416,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,hole in model difficult to find - in approximate position | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0131_HU_SB05
Curacao,Snake Bay,2019,KP0132_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31509.5870149044 | 11.7351504690502 | -6.14630063793423,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0132_HU_SB05
Curacao,Snake Bay,2019,KP0134_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31509.6010370999 | 11.6195988768957 | -6.42369460555938,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0134_HU_SB05
Curacao,Snake Bay,2019,KP0135_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31520.1193612433 | 7.28317049641765 | -5.0899868749231,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0135_HU_SB05
Curacao,Snake Bay,2019,KP0137_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31522.0737979891 | 5.37606835943541 | -4.95624256804498,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH3 | 30_AH3,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0137_HU_SB05
Curacao,Snake Bay,2019,KP0138_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31521.9989169553 | 5.35748913869074 | -4.97709159713303,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH3 | 30_AH3,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0138_HU_SB05
Curacao,Snake Bay,2019,KP0139_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31521.3916395005 | 5.23538573990808 | -5.04765049333409,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | 1_AH2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0139_HU_SB05
Curacao,Snake Bay,2019,KP0140_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31521.4556893385 | 5.20911776352825 | -5.05607038691549,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | 1_AH2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0140_HU_SB05
Curacao,Snake Bay,2019,KP0141_HU_SB05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31521.5068175697 | 5.21392598046215 | -5.0565875623644,12.139446,-68.997199,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Potential distortion in the model- position estimated | NA,NA,AH2 | 1_AH2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0141_HU_SB05
